,Interest Pages,Follower Counts,Follow Rate
9422,Sunish Dye-Chem,55,2.1153846153846154e-05
9423,Wuxi Zozen Boilers Co. Ltd.,"1,020",0.00039230769230769234
9424,Masood Textile Mills Limited,"30,682",0.011800769230769231
9425,Prasad International Private Limited,57,2.1923076923076927e-05
9426,Serai,"5,412",0.0020815384615384615
9427,Taiwan Surfactant Corp.,36,1.3846153846153848e-05
9428,TRON CHEMICALS,176,6.76923076923077e-05
9429,Unique Meghnaghat Power Limited,"3,534",0.0013592307692307693
9430,Zhejiang Ruico Advanced Material Co. Ltd.,24,9.23076923076923e-06
9431,Community Bank Bangladesh Limited,"4,895",0.0018826923076923079
9432,Textile Network,"30,015",0.011544230769230768
9433,Soko Chimica,571,0.00021961538461538464
9434,Hebei University of Science and Technology,"11,504",0.004424615384615385
9435,Adina Têxtil,"1,318",0.0005069230769230769
9436,POLYUREA DEVELOPMENT ASSOCIATION,139,5.346153846153846e-05
9437,Global Organic Textile Standard gGmbH,"15,639",0.006015
9438,Euro Chemical Scientific,"2,663",0.0010242307692307692
9439,Lomon Billions Group,825,0.0003173076923076923
9440,ENMOS Industrial Automation A.S.,"1,410",0.0005423076923076923
9441,chembid,"2,904",0.001116923076923077
9442,The Financial Express,"38,554",0.01482846153846154
9443,BakerCorp Water Treatment Technologies,406,0.0001561538461538462
9444,BAKUTEX,116,4.461538461538462e-05
9445,StartHubs,"3,167",0.001218076923076923
9446,Brongo Srl,692,0.0002661538461538462
9447,19.91 Denim,272,0.0001046153846153846
9448,PT. Prym Intimates Indonesia,99,3.807692307692308e-05
9449,Honda Bangladesh,"13,487",0.005187307692307693
9450,Ittehad Textile Industries (Private) Limited,879,0.00033807692307692315
9451,Sartex Group,"1,208",0.00046461538461538477
9452,SCADA INDUSTRIES,"1,719",0.0006611538461538461
9453,Merchant Bay Ltd.,"1,923",0.0007396153846153848
9454,Envoy Textiles,"4,504",0.0017323076923076925
9455,Amtex Dye Chem Industries,55,2.1153846153846154e-05
9456,NewBio LLC,39,1.5e-05
9457,ITALIANCOLOR SRL,52,2e-05
9458,Hangzhou DongTeng Chemical Co.Ltd,35,1.3461538461538465e-05
9459,Coats Digital,"1,985",0.0007634615384615385
9460,Sayem Group,129,4.961538461538462e-05
9461,Sanco Industries Ltd.,46,1.7692307692307694e-05
9462,KNITTEX,14,5.384615384615385e-06
9463,Intertek Bangladesh,"10,032",0.0038584615384615385
9464,Salman Textile Mills (Pvt) Ltd,100,3.846153846153845e-05
9465,JAGUAR FASHION UK,228,8.769230769230771e-05
9466,Wegochem Europe B.V.,135,5.192307692307692e-05
9467,The Business Standard,"3,953",0.0015203846153846155
9468,Cefalo Bangladesh Ltd.,"4,256",0.001636923076923077
9469,The Rivet Group,"1,478",0.0005684615384615384
9470,Intertek Middle East,"9,042",0.003477692307692308
9471,Softronixs Ltd.,"1,146",0.00044076923076923075
9472,Mohit Industries Ltd,27,1.0384615384615384e-05
9473,ANUVARTHH APPARELS PRIVATE LIMITED,14,5.384615384615385e-06
9474,CHUKAN BUTSU EXIM (INDIA) PRIVATE LIMITED,17,6.5384615384615374e-06
9475,DYTINT SPECIALITIES PRIVATE LIMITED,357,0.00013730769230769227
9476,BASF Chemical Catalysts and Adsorbents,"18,062",0.006946923076923077
9477,The Youth Lead,"18,934",0.007282307692307692
9478,Demtaş Kimya,134,5.153846153846154e-05
9479,Nokenchain,"1,991",0.0007657692307692309
9480,Quimiweb,"1,294",0.0004976923076923077
9481,Serai Finance,327,0.0001257692307692308
9482,TextileState.com,"2,231",0.0008580769230769231
9483,SHANDONG LUCI INDUSTRY TECHNOLOGY CO.LTD.,738,0.00028384615384615384
9484,Beximco LPG,"16,502",0.0063469230769230755
9485,Shenzhen XZH Prototypes Technology Co.Ltd,522,0.00020076923076923082
9486,Avenue 28,30,1.153846153846154e-05
9487,Salman Group,"1,296",0.0004984615384615383
9488,JS Fiber Co. Inc.,120,4.615384615384616e-05
9489,Job Announcement in Bangladesh,"121,212",0.04662
9490,Wacker Silicones,17,6.5384615384615374e-06
9491,Dyeing House,43,1.653846153846154e-05
9492,Suzhou Liansheng Chemistry Co. Ltd.,62,2.3846153846153853e-05
9493,Pacific Jeans,"8,022",0.003085384615384616
9494,CreaKids,5,1.923076923076923e-06
9495,Paint & Coatings Industry Magazine,"13,680",0.005261538461538462
9496,Momentive Performance Materials Industria de Silicones Ltda,1,3.846153846153847e-07
9497,Tianjin Leading Imp & Exp Co.Ltd,88,3.384615384615385e-05
9498,Shijiazhuang Yizhaoda Textile Co. Ltd.,124,4.769230769230769e-05
9499,Emailz,122,4.692307692307692e-05
9500,Jeany Denim@fingertips,703,0.0002703846153846154
9501,Zhejiang Transfar Whyyon Chemical Co. Ltd.,31,1.1923076923076926e-05
9502,Wuxi JIALU Chemical Co. ltd.,2,7.692307692307694e-07
9503,Kubilay Boya,123,4.730769230769231e-05
9504,Quimisa S/A,"1,052",0.0004046153846153847
9505,Milestone Chemicals Trading LLC,224,8.615384615384615e-05
9506,Fidelity TalentSource,"30,699",0.011807307692307692
9507,Avient Corporation,"62,850",0.02417307692307692
9508,GlorytangGroup,288,0.00011076923076923076
9509,Intertex Chemicals,"1,158",0.00044538461538461534
9510,mit-ivy industry,4,1.5384615384615385e-06
9511,MIT-IVY Industry Company,467,0.00017961538461538462
9512,dyesmanufacturer,2,7.692307692307694e-07
9513,STAIRWAY,94,3.6153846153846145e-05
9514,Tianyu Magnesium-Sports chalk,51,1.9615384615384617e-05
9515,Akdeniz Chemson,"7,122",0.002739230769230769
9516,Career Opportunity in Bangladesh,"21,684",0.00834
9517,Comcast,"446,445",0.17170961538461538
9518,Clayton State University,"32,546",0.012517692307692306
9519,Korean Air,"24,142",0.009285384615384615
9520,hr recruiters,"16,866",0.0064869230769230785
9521,The University of Southern Mississippi,"81,889",0.03149576923076923
9522,Alpha Phi Alpha Fraternity,"11,712",0.0045046153846153856
9523,USA Track & Field,"10,148",0.0039030769230769227
9524,NFL Players Inc.,"8,660",0.0033307692307692305
9525,NFLPA Former Player Services FPSD,"1,767",0.0006796153846153846
9526,Chick-fil-A Peach Bowl,145,5.576923076923077e-05
9527,Black Sports Professionals - DC,158,6.076923076923077e-05
9528,AthleteTalk,42,1.6153846153846154e-05
9529,Living Your Truth Coaching and Consulting,23,8.846153846153847e-06
9530,Falabella Retail,"366,241",0.14086192307692308
9531,COPEC S.A.,"124,760",0.04798461538461538
9532,Entel,"224,852",0.08648153846153846
9533,TBWA\ Frederick,"3,328",0.00128
9534,BBDO CHILE,"13,171",0.005065769230769231
9535,VIVOcorp,"3,088",0.0011876923076923074
9536,McCann Santiago,"12,737",0.004898846153846154
9537,Agencia Pedro Juan y Diego,"5,239",0.002015
9538,Black Rainbow,62,2.3846153846153853e-05
9539,Simple / Chile,"3,270",0.0012576923076923073
9540,IAB Chile,"7,037",0.0027065384615384607
9541,KITH,"20,609",0.007926538461538462
9542,Universidad de Artes Ciencias y Comunicación,"13,183",0.0050703846153846155
9543,Cheil Chile,"3,388",0.001303076923076923
9544,Jenaro Santiago,"1,690",0.00065
9545,Motorola Mobility (a Lenovo Company),"431,094",0.16580538461538466
9546,SAMSUNG SDS,"82,312",0.03165846153846154
9547,Panasonic North America,"125,948",0.04844153846153846
9548,Hero MotoCorp,"376,426",0.14477923076923074
9549,Bancolombia,"435,001",0.16730807692307692
9550,TVS Motor Company,"329,675",0.12679807692307693
9551,Ecopetrol,"613,337",0.2358988461538461
9552,Force Motors Ltd,"317,639",0.12216884615384616
9553,Compañía de Galletas Noel S.A.S.,"225,686",0.08680230769230769
9554,Terpel,"131,082",0.05041615384615384
9555,Grupo Éxito,"336,255",0.12932884615384616
9556,Compañía Nacional de Chocolates S.A.S,"252,164",0.09698615384615383
9557,Tata Group,"665,485",0.25595576923076924
9558,SKODA India,"215,094",0.08272846153846154
9559,Auteco,"14,090",0.005419230769230769
9560,Royal Enfield,"294,843",0.11340115384615385
9561,Cementos Argos,"363,352",0.13975076923076926
9562,Empresas Públicas de Medellín - EPM,"158,619",0.06100730769230769
9563,COMFAMA,"89,868",0.03456461538461538
9564,POSTOBON S.A.,"353,555",0.1359826923076923
9565,Colsubsidio,"127,825",0.04916346153846154
9566,Sura,"244,972",0.09422
9567,Makro Colombia,"45,520",0.01750769230769231
9568,Colombiana de Comercio / Corbeta / Alkosto S.A,"24,309",0.009349615384615385
9569,TOTTO,"108,793",0.04184346153846154
9570,Pintuco,"28,709",0.011041923076923076
9571,BBVA en Colombia,"127,842",0.04917
9572,RENAULT Colombia,"46,533",0.01789730769230769
9573,Grupo Emi,"2,074",0.0007976923076923076
9574,San Vicente Fundación,"13,173",0.005066538461538462
9575,Colmédica Medicina Prepagada,"28,461",0.010946538461538462
9576,elempleo,"524,609",0.20177269230769232
9577,Claro Colombia,"124,486",0.04787923076923077
9578,Ministerio del Trabajo Colombia,"59,520",0.02289230769230769
9579,LG Electronics Benelux,"4,193",0.0016126923076923074
9580,Haceb,"42,490",0.016342307692307694
9581,Bavaria - Colombia,"468,800",0.1803076923076923
9582,AXA COLPATRIA,"110,307",0.04242576923076923
9583,Samsung Electronics UK,"18,853",0.0072511538461538455
9584,LG Solar USA,"7,540",0.0029
9585,Koba International Group,"45,095",0.017344230769230768
9586,Panasonic,"170,433",0.06555115384615384
9587,Grupo Familia,"220,337",0.084745
9588,Panasonic Asia Pacific,"19,507",0.007502692307692307
9589,Novaventa,"21,784",0.008378461538461541
9590,FUNDACION CARDIOINFANTIL,"22,491",0.008650384615384615
9591,Incolmotos Yamaha,"6,770",0.002603846153846154
9592,LG Electronics UK Business Solutions,"2,613",0.001005
9593,Panasonic Middle East & Africa,"11,950",0.004596153846153846
9594,LG Electronics MEA Commercial Display,"3,836",0.0014753846153846154
9595,LG Air Conditioning Technologies USA,"14,876",0.005721538461538461
9596,SURA Asset Management,"71,012",0.02731230769230769
9597,ManpowerGroup Colombia,"128,383",0.04937807692307692
9598,TrabajoHumanitario,"85,537",0.032898846153846154
9599,Agencia de Empleo Colsubsidio,"53,857",0.02071423076923077
9600,Magneto Empleos,"56,670",0.021796153846153847
9601,DHL Express,"134,944",0.051901538461538464
9602,Samsung India,"36,570",0.014065384615384615
9603,Servicio Nacional de Aprendizaje (SENA),"429,295",0.16511346153846154
9604,Pintulac,"2,893",0.0011126923076923076
9605,Productos Ramo S.A.,"150,357",0.05782961538461539
9606,Samsung Electronics Air Conditioner Europe,"3,584",0.0013784615384615385
9607,LG Business Solutions Europe,"3,928",0.0015107692307692313
9608,Nissan Colombia,"4,053",0.001558846153846154
9609,Primax Colombia S.A.,"16,280",0.006261538461538463
9610,Porsche Retail Group Ltd,"32,116",0.012352307692307694
9611,LG Air Solutions GULF,"1,973",0.0007588461538461537
9612,Konecta Colombia Oficial,"4,824",0.001855384615384616
9613,Jaguar Land Rover Colombia,"1,085",0.0004173076923076924
9614,Grupo SURA,"81,034",0.031166923076923075
9615,LG Electronics U.K. Ltd,"2,162",0.0008315384615384616
9616,Colombina,"194,514",0.07481307692307693
9617,Empleos Petroleros Colombia,"128,292",0.049343076923076934
9618,Metro de Medellín,"20,641",0.007938846153846154
9619,LG Air Conditioning Solutions AUSTRALIA,"1,249",0.0004803846153846153
9620,LG Air Conditioning Perú,"1,639",0.0006303846153846152
9621,AUTECO SAS,"7,967",0.003064230769230769
9622,AKT Motos,305,0.00011730769230769231
9623,Mazda Colombia,"4,628",0.0017800000000000001
9624,Registraduría Nacional del Estado Civil,"16,064",0.006178461538461538
9625,LinkedIn Noticias América Latina,"498,498",0.19172999999999998
9626,Agencia Pública de Empleo SENA,"104,315",0.040121153846153834
9627,Korn Ferry,"874,108",0.3361953846153846
9628,Sapienza Università di Roma,"321,897",0.12380653846153848
9629,Yoga Journal,"26,151",0.010058076923076923
9630,La Stampa,"46,466",0.017871538461538463
9631,Staff International,"44,111",0.016965769230769232
9632,Kripalu Center for Yoga & Health,"18,756",0.007213846153846153
9633,Yoga Alliance,"61,511",0.023658076923076924
9634,Allied Market Research,"12,512",0.004812307692307692
9635,GlsAdvice allestimenti,274,0.00010538461538461541
9636,SILENTSYSTEM ® Audio,335,0.00012884615384615384
9637,Chiara Ferragni Brand,"15,973",0.0061434615384615395
9638,ISEC - Innovative Science Exercise Core,"2,158",0.0008300000000000001
9639,QuiCoaching,398,0.0001530769230769231
9640,News and Customer Experience,"1,088",0.00041846153846153845
9641,ForumClub Expo & Congress,555,0.00021346153846153845
9642,Yoga Alliance Italia International,81,3.1153846153846146e-05
9643,GurYou,260,0.0001
9644,Human Factor Italia,"1,310",0.0005038461538461539
9645,Buddyfit,"2,186",0.0008407692307692308
9646,Damiano,465,0.00017884615384615384
9647,AGMDESIGN.IT,59,2.269230769230769e-05
9648,Fusco fit,142,5.461538461538462e-05
9649,macros italia,73,2.807692307692308e-05
9650,Yashwantrao Chavan Institute of Science Satara,"1,363",0.0005242307692307691
9651,Yazid Chir,"45,523",0.017508846153846153
9652,MTN Côte d’Ivoire,"75,701",0.02911576923076923
9653,Daraja Academy,272,0.0001046153846153846
9654,IPSO - Football Scouting,"8,041",0.003092692307692308
9655,Futboljobs.com,"50,889",0.01957269230769231
9656,Maybank,"293,179",0.11276115384615384
9657,Celcom Axiata Berhad,"93,676",0.03602923076923077
9658,Malaysia Airlines,"163,037",0.06270653846153845
9659,Universiti Teknologi MARA,"202,666",0.07794846153846155
9660,Tenaga Nasional Berhad,"189,384",0.07284
9661,Machines Sdn Bhd,"1,663",0.0006396153846153846
9662,PwC Malaysia,"66,388",0.02553384615384616
9663,Mediawork Digital,363,0.00013961538461538462
9664,Invensys - Acquired by Schneider Electric,"74,821",0.02877730769230769
9665,North Sails,"14,969",0.005757307692307693
9666,Camper,"28,672",0.011027692307692308
9667,Rossignol,"4,036",0.0015523076923076927
9668,STEFANEL,"11,331",0.004358076923076923
9669,Geox,"65,387",0.02514884615384616
9670,Obiettivo Lavoro SpA,"77,629",0.029857307692307686
9671,Davines,"48,452",0.018635384615384616
9672,Grotto Spa,"5,793",0.002228076923076923
9673,Sergio Rossi,"34,048",0.013095384615384616
9674,Lotto Sport Italia Spa,"22,871",0.008796538461538463
9675,DAINESE S.p.A.,"24,718",0.009506923076923078
9676,Nordica,"4,440",0.0017076923076923074
9677,Danieli Group,"91,562",0.03521615384615385
9678,CUOA Business School,"30,936",0.011898461538461538
9679,Gruppo Forall - Pal Zileri,"4,023",0.0015473076923076922
9680,Ariston Thermo Group,"61,690",0.023726923076923083
9681,PIQUADRO S.p.A.,"14,254",0.005482307692307693
9682,L'INGLESINA BABY S.p.A.,"3,452",0.0013276923076923075
9683,Northwave,"3,078",0.0011838461538461538
9684,Blu Service,"5,906",0.002271538461538461
9685,Oberalp Group – Salewa – Dynafit – Wild Country – Pomoca – Evolv,"18,402",0.0070776923076923065
9686,PET Engineering,"5,131",0.0019734615384615385
9687,SANTONI,"15,783",0.0060703846153846155
9688,RES S.p.A.,"5,761",0.002215769230769231
9689,PODartis srl,"1,672",0.0006430769230769233
9690,look4U Consulting GmbH/Srl,"25,884",0.009955384615384616
9691,Luisa Spagnoli,"11,866",0.004563846153846154
9692,Greentalent | AHCG,"24,288",0.009341538461538462
9693,Lean Engineering,39,1.5e-05
9694,SCARPA,"11,053",0.004251153846153846
9695,Wrangler,"7,435",0.0028596153846153845
9696,賜昌集團,"3,809",0.001465
9697,Makarna Exim Pvt. Ltd.,39,1.5e-05
9698,MISS SIXTY,"5,396",0.0020753846153846152
9699,Gentlebrand,"5,184",0.0019938461538461533
9700,Academy of Nutrition and Dietetics,"78,322",0.03012384615384616
9701,American Council on Exercise (ACE Fitness),"59,207",0.022771923076923082
9702,Sportoase,"2,541",0.0009773076923076925
9703,National Wellness Institute,"46,948",0.018056923076923075
9704,L'exsellent,812,0.0003123076923076924
9705,Fitness Specialist BVBA,56,2.153846153846154e-05
9706,Politi,"43,595",0.01676730769230769
9707,Beredskabsstyrelsen,"5,483",0.002108846153846154
9708,City of Aarhus,"18,888",0.007264615384615384
9709,Ministry of Foreign Affairs of Denmark,"59,694",0.02295923076923077
9710,Hovedstadens Beredskab / Greater Copenhagen Fire Department,"1,942",0.000746923076923077
9711,Østjyllands Brandvæsen,205,7.884615384615384e-05
9712,Sydøstjyllands Brandvæsen,256,9.846153846153846e-05
9713,Pou Chen Group,"5,566",0.002140769230769231
9714,Avery Dennison Label and Packaging Materials,"31,318",0.012045384615384614
9715,World Footwear,"6,298",0.002422307692307693
9716,SHOEfabrik,"3,360",0.0012923076923076926
9717,Ribbons Ltd,173,6.653846153846155e-05
9718,Footwear Distributors and Retailers of America (FDRA),"5,494",0.0021130769230769232
9719,Innolux,396,0.0001523076923076923
9720,Footwear Producers,"2,216",0.0008523076923076924
9721,Shyang Hung Cheng Co. Ltd Shyang Shin Bao Group,243,9.346153846153846e-05
9722,Dean Shoes Company Ltd.,299,0.00011499999999999999
9723,Zapatillas Nike,31,1.1923076923076926e-05
9724,Baolite-Shoes,173,6.653846153846155e-05
9725,Avery Dennison Performance Tapes,"2,641",0.0010157692307692313
9726,Innolux Footwear,"1,421",0.0005465384615384616
9727,翔鑫堡工業股份有限公司,92,3.538461538461539e-05
9728,Sneaker Freaker International,726,0.00027923076923076925
9729,EMMETEX S.R.L. Labels Ribbons Hangtags,27,1.0384615384615384e-05
9730,Avery Dennison Medical,"1,838",0.0007069230769230769
9731,Donagamex,22,8.461538461538462e-06
9732,Alma Resort Cam Ranh Vietnam,685,0.0002634615384615385
9733,GORE-TEX Brand,"15,089",0.0058034615384615395
9734,Gijima,"37,429",0.014395769230769231
9735,Sun International,"88,608",0.03408
9736,City of Cape Town,"54,319",0.020891923076923082
9737,Datacentrix,"42,379",0.016299615384615385
9738,DVT,"13,621",0.005238846153846154
9739,Santam Insurance,"69,989",0.026918846153846158
9740,Damelin,"76,468",0.02941076923076923
9741,Torque IT,"12,398",0.004768461538461538
9742,Protea Hotels by Marriott®,"18,570",0.0071423076923076935
9743,Network Recruitment,"195,570",0.07521923076923076
9744,QA InfoTech - Your Software Testing Partner,"36,531",0.014050384615384614
9745,Alexander Forbes,"148,818",0.0572376923076923
9746,South African Airways,"68,385",0.02630192307692308
9747,Vodacom,"249,789",0.09607269230769233
9748,e-Merge IT Recruitment,"10,935",0.004205769230769232
9749,SITA SOC (Ltd),"64,461",0.02479269230769231
9750,Altron Systems Integration,"16,528",0.006356923076923078
9751,Airports Company South Africa,"186,124",0.07158615384615384
9752,MPC Recruitment,"123,822",0.04762384615384616
9753,Adapt IT Holdings Limited,"22,514",0.00865923076923077
9754,Quest Staffing Solutions,"116,757",0.04490653846153846
9755,Gemini Moon Trading,47,1.807692307692308e-05
9756,Unemployed - Looking for work in IT & online services,"5,308",0.0020415384615384614
9757,Testing IT,"3,439",0.0013226923076923075
9758,Nambiti Technologies (Pty) Ltd,"3,998",0.0015376923076923078
9759,Software Testing and QA Company | Testbytes,"40,237",0.01547576923076923
